MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
1,순천,성인,일반,37,관리자,참가,20,M,175.4,85,26.6,98.1,74,128,53.2,51.7,,,8.3,,,,,,27.6,34,,,207,,,,,,62.6,,,,,,,,93,42.5,,,0.299,,,,,,,
1,연제,성인,일반,23,관리자,참가,20,M,168.9,78.9,32.9,91.0,95,132,36.3,37.6,,,-3.9,,,,,,27.7,32,,,,,,,,,47.7,,,,,,,,142,39.6,,,0.403,0.478,,,,,,
1,포천,성인,일반,61,관리자,1등급,20,M,175.8,59.2,12.6,72,75,128,43.3,43.6,,,19.2,,,,,,19.2,38,,,,,,,,,73.6,,,,,,,,90,42.8,,,0.352,0.544,,,,,,
5,춘천,어르신,일반,76,관리자,참가,20,M,168.4,80.3,31.5,94.5,85,146,44.1,49.4,,,-2.4,,,,,,28.3,,,,,23,,96,5.14,20.31,61.5,,,,,,,,,,,,,,,,,,,49.4
2,부천,성인,일반,64,관리자,3등급,20,M,164.9,66.6,33.7,,83,144,32.6,37.7,,,11.6,,,,,,24.5,37,15,,130,,,,,,56.6,,33.8,,,,,,,,,,0.395,,,,,,,
2,마포,어르신,일반,68,관리자,3등급,20,F,149.7,59.5,37,80,72,142,25.8,27.5,,,12.8,,,,,,26.6,,,,,24,,125,5.17,21.18,46.2,,,,,,,,,,,,,,,,,,,27.5
1,마포,어르신,일반,66,관리자,3등급,20,M,161.2,64.1,28.8,88,94,154,27.2,29.3,,,7.0,,,,,,24.7,,,,,24,,110,4.43,20.78,45.7,,,,,,,,,,,,,,,,,,,29.3
1,포항,어르신,일반,66,관리자,2등급,20,F,155.3,68.1,36.5,,80,143,27.8,24.5,,,26.1,,,,,,28.2,,,,,20,,115,4.74,24.49,40.8,,,,,,,,,,,,,,,,,,,27.8
1,KSPO송파,성인,일반,40,관리자,참가,20,F,168.1,60.1,28.6,81,63,112,22.3,25.9,,,-7.6,,,,,,21.3,37,,,150,,,,,,43.1,,,,,,,,125,33.2,,,0.371,,,,,,,
1,중구(서울),성인,일반,44,관리자,참가,20,M,173.9,92.4,37.3,,98,136,40.6,40.8,,,5.5,,,,,,30.6,36,16,11.92,182,,,,,,44.2,,31.6,,,,,,,,,,,,,,,,,
1,창원,청소년,일반,16,관리자,3등급,20,M,168.8,51.4,8.7,64,74,130,35.8,33.6,30,,16.4,17.97,0.552,53.64,5,53.870,18.0,,,,,,,,,,69.6,,,89,117,144,,48.6,,,,,,,,,,,,
8,보은,어르신,일반,69,관리자,참가,20,F,161.1,62.3,31.8,,92,139,17.2,18.2,,,-1.3,,,,,,24.0,,,,,17,,131,5.87,26.87,29.2,,,,,,,,,,,,,,,,,,,18.2
1,북구(광주),성인,일반,54,관리자,3등급,20,F,164.8,59.1,27.3,77.2,81,144,31.8,31.6,,,14.5,,,,,,21.8,20,,13.22,160,,,,,,53.8,,,,,,,,136,29.2,,,,,,,,,,
1,충주,성인,일반,23,관리자,3등급,20,F,164,54.4,31.6,71,65,114,24.8,26.5,,,18,,,,,,20.2,24,,,,,,,,,48.7,,,,,,,,121,37.8,,,0.382,0.409,,,,,,
1,성동,성인,일반,20,관리자,참가,20,M,174.3,90.3,31.2,,74,123,42.3,45.3,,,4.6,,,,,,29.7,30,,,,,,,,,50.2,,,109,115,134,163,40.2,,,,,0.285,0.638,,,,,,
7,KSPO송파,청소년,일반,18,관리자,참가,20,M,171.6,75.3,24,88.5,59,112,35.9,37.4,,50,12.1,19.17,0.592,34.476,16,35.212,25.6,,58,,,,,,,,49.7,,44.5,,,,,,,,,,,,,,,,,
1,KSPO송파별관(파크텔3층),어르신,일반,74,관리자,3등급,20,M,170.4,84,31.3,,64,159,40.4,41.9,,,4,,,,,,28.9,,,,,24,,125,5.05,21.085,49.9,,,,,,,,,,,,,,,,,,,41.9
2,중구(서울),어르신,일반,66,관리자,3등급,20,M,159.2,56.1,15.1,,80,134,30.8,34,,,3.3,,,,,,22.1,,,,,20,,117,5.83,24.85,60.6,,,,,,,,,,,,,,,,,,,34.0
2,KSPO송파별관(파크텔3층),어르신,일반,73,관리자,1등급,20,M,168.8,65.8,25.7,,85,154,40.5,41.3,,,13,,,,,,23.1,,,,,28,,140,4.64,19.92,62.8,,,,,,,,,,,,,,,,,,,41.3
5,미추홀,성인,일반,61,관리자,참가,20,M,164.4,77,26.1,100.6,89,154,39.6,44.6,,,20.7,,,,,,28.5,50,,,184,,,,,,57.9,,,,,,,,118,33.8,,,0.324,,,,,,,
1,광산,성인,일반,50,관리자,1등급,20,F,158.7,62.9,37.1,76,93,142,27.3,29.5,,,22.2,,,,,,25.0,24,,,129,,,,,,46.9,,,86,113,131,,33.7,,,,,0.349,,,,,,,
1,광산,성인,일반,57,관리자,참가,20,F,155,57.5,34.5,74,104,138,23.7,27.1,,,5.1,,,,,,23.9,14,,,111,,,,,,47.1,,,99,124,159,,28.8,,,,,0.363,,,,,,,
1,미추홀,성인,일반,25,관리자,참가,20,F,169.1,48.8,26.3,70.3,81,119,22,19,,,18.1,,,,,,17.1,19,,,137,,,,,,45.1,,,,,,,,146,36.3,,,0.45,,,,,,,
1,정읍,청소년,일반,18,관리자,3등급,20,F,153.2,47.2,25.5,,71,107,17.8,20,44,,28.9,19.38,0.464,52.512,10,52.972,20.1,,,,,,,,,,42.4,,,97,138,143,,42.1,,,,,,,,,,,,
1,서초,성인,일반,29,관리자,1등급,20,M,172.4,61.6,12.4,70.9,64,117,43.2,40,,,19.4,,,,,,20.7,61,54,,,,,,,,70.1,,46.3,,,,,,,,,,0.330,0.652,,,,,,
1,서초,성인,일반,27,관리자,3등급,20,F,164.6,47.6,22.2,66.9,56,103,19.5,21.5,,,16.3,,,,,,17.6,34,20,,,,,,,,45.2,,34.7,,,,,,,,,,0.392,0.464,,,,,,
3,강북,어르신,일반,67,관리자,3등급,20,M,163.0,66.10,29.3,90.5,94,143,30.4,30.9,,,16.6,,,,,,24.9,,,,,26,,120,5.3,21.3,46.7,,,,,,,,,,,,,,,,,,,30.9
7,수원,어르신,일반,68,관리자,참가,20,M,173.7,66.3,22,85,80,148,36.7,35.8,,,0.7,,,,,,22.0,,,,,28,,117,4.67,18.035,55.4,,,,,,,,,,,,,,,,,,,36.7
3,전주,성인,일반,61,관리자,참가,20,M,175.4,90.4,30.6,102,92,159,42.7,46.5,,,16.1,,,,,,29.4,30,,,,,,,,,51.4,,,,,,,,98,34.6,,,0.321,0.464,,,,,,
4,제주,어르신,일반,68,관리자,3등급,20,F,150.4,47.4,30.6,77.4,54,106,17.1,19.2,,,12.7,,,,,,21.0,,,,,20,,108,4.9,19.7,40.5,,,,,,,,,,,,,,,,,,,19.2
1,미추홀,성인,일반,22,관리자,참가,20,M,160.8,52.7,18.5,74.3,76,127,32.5,34,,,9.8,,,,,,20.4,39,39,,240,,,,,,64.5,,44.8,,,,,,,,,,0.389,,,,,,,
1,포천,성인,일반,60,관리자,2등급,20,M,176.1,74.1,22.3,93,82,130,36.1,40.6,,,10.5,,,,,,23.9,35,,,150,,,,,,54.8,,,,,,,,100,38.2,,,0.364,,,,,,,
7,제주,어르신,일반,74,관리자,3등급,20,F,153.6,64.6,39.2,91.4,65,144,22.1,19.2,,,20.8,,,,,,27.4,,,,,17,,91,5.8,25.5,34.2,,,,,,,,,,,,,,,,,,,22.1
5,화성,어르신,일반,80,관리자,참가,20,M,169.4,62.6,19.6,,84,156,30.6,34.6,,,-5.1,,,,,,21.8,,,,,19,,104,6,25.53,55.3,,,,,,,,,,,,,,,,,,,34.6
6,춘천,성인,일반,26,관리자,3등급,20,F,164.7,48.7,24.3,70.5,98,145,25.4,23.2,,,13.4,,,,,,18.0,21,,,150,,,,,,52.2,,,,,,,,114,39.6,,,0.364,,,,,,,
2,화성,어르신,일반,78,관리자,2등급,20,M,159.7,66.1,31,,99,145,27.4,31.2,,,11.2,,,,,,25.9,,,,,17,,111,6.2,27.3,47.2,,,,,,,,,,,,,,,,,,,31.2
5,춘천,성인,일반,49,관리자,3등급,20,M,163.6,64.5,21.5,83.4,84,154,45.2,45.4,,,9,,,,,,24.1,36,24,,,,,,,,70.4,,37.4,,,,,,,,,,0.285,0.516,,,,,,
2,서대문,성인,일반,62,관리자,1등급,20,M,161.8,56.5,16.1,,74,128,40.3,37,,,17.8,,,,,,21.6,36,,,185,,,,,,71.3,,,74,96,112,139,42.3,,,,,0.380,,,,,,,
2,스포원(금정),성인,출장,63,관리자,참가,20,M,172.9,82,31,,94,154,39.9,43,,,5.9,,,,,,27.4,23,17,,,,,,,,52.4,,31.9,,,,,,,,,,0.401,0.435,,,,,,
1,연제,성인,일반,51,관리자,2등급,20,F,152.9,43.1,26.0,75.0,84,134,24.6,26.6,,,25.7,,,,,,18.4,20,,,,,,,,,61.7,,,,,,,,98,37.2,,,0.383,0.362,,,,,,
4,마포,어르신,일반,71,관리자,3등급,20,M,167,60.9,24.5,81,86,150,33.5,32.9,,,4.2,,,,,,21.8,,,,,30,,132,3.94,16.11,55.0,,,,,,,,,,,,,,,,,,,33.5
2,군산,성인,일반,22,관리자,3등급,20,F,173.4,53.4,25.3,60,68,116,19.6,23.7,,,26.4,,,,,,17.8,24,,,,,,,,,44.4,,,,,,,,139,37.0,,,0.359,0.453,,,,,,
1,순천,성인,일반,57,관리자,3등급,20,F,156.4,50.8,32.5,78.4,75,118,22.7,24.3,,,22.6,,,,,,20.8,9,,,116,,,,,,47.8,,,94,123,145,,33.4,,,,,0.269,,,,,,,
1,순천,어르신,일반,66,관리자,참가,20,F,157.7,58.7,37.6,83.6,72,128,23.1,26.7,,,9.3,,,,,,23.6,,,,,16,,107,6.84,27.63,45.5,,,,,,,,,,,,,,,,,,,26.7
2,마포,어르신,일반,70,관리자,1등급,20,M,159.9,63.4,29.2,81,84,145,37.2,41.4,,,9.6,,,,,,24.8,,,,,33,,153,4.38,18.09,65.3,,,,,,,,,,,,,,,,,,,41.4
1,김천,성인,일반,61,관리자,1등급,20,M,171.6,74.8,28.1,93.6,79,126,47.7,50.5,,,14.1,,,,,,25.4,31,,,173,,,,,,67.5,,,72,110,129,137,39.3,,,,,0.368,,,,,,,
2,KSPO송파별관(파크텔3층),어르신,일반,65,관리자,2등급,20,M,171.5,68.8,25,,73,152,33.2,37.5,,,9.8,,,,,,23.4,,,,,28,,147,4.48,16.72,54.5,,,,,,,,,,,,,,,,,,,37.5
2,스포원(금정),성인,출장,61,관리자,참가,20,M,167.2,65.1,17.4,,76,138,45.1,46.9,,,12.4,,,,,,23.3,15,18,,,,,,,,72.0,,34.9,,,,,,,,,,0.355,0.526,,,,,,
1,김천,성인,일반,60,관리자,참가,20,M,169.9,78.4,30.1,98.8,67,113,42.7,44.6,,,2.1,,,,,,27.2,17,,,175,,,,,,56.9,,,74,105,129,163,33.5,,,,,0.405,,,,,,,
1,KSPO광주,성인,일반,34,관리자,2등급,20,M,171.9,70.8,18,76.5,90,148,44.3,50,,,13.6,,,,,,24.0,51,,10.15,235,,,,,,70.6,,,,,,,,112,43.3,,,,,,,,,,
1,서구(광주),성인,일반,20,관리자,참가,20,M,180.9,95.8,24.8,92,85,142,48.8,46.5,,,-1.6,,,,,,29.3,37,43,,290,,,,,,50.9,,39.2,,,,,,,,,,0.343,,,,,,,
1,스포원(금정),성인,출장,64,관리자,참가,20,M,165.3,64.5,26.4,,83,159,34.3,36.4,,,15.5,,,,,,23.6,20,11,,,,,,,,56.4,,33.1,,,,,,,,,,0.469,0.362,,,,,,
1,북구(광주),성인,일반,22,관리자,참가,20,F,164.2,64.7,31.3,77.5,64,116,27.1,28.6,,,4.7,,,,,,24.0,14,,12.19,155,,,,,,44.2,,,,,,,,138,33.4,,,,,,,,,,
1,동구(광주),성인,일반,29,관리자,3등급,20,F,155,46.3,20.2,61,56,103,20.9,24.5,,,21.7,,,,,,19.3,25,,,138,,,,,,52.9,,,100,127,147,,39.2,,,,,0.39,,,,,,,
1,동구(광주),성인,일반,30,관리자,참가,20,M,175,84.9,31,86,83,142,38,46.6,,,-1.7,,,,,,27.7,37,,,198,,,,,,54.9,,,100,114,142,173,36.8,,,,,0.376,,,,,,,
1,부천,어르신,일반,65,관리자,3등급,20,M,163.6,67.7,26.4,,80,150,22.6,42.2,,,10.9,,,,,,25.3,,,,,28,,97,4.91,21.14,62.3,,,,,,,,,,,,,,,,,,,42.2
1,성동,어르신,일반,72,관리자,참가,20,M,167.0,75.2,31.4,,68,152,37.3,37.4,,,-15.6,,,,,,27.0,,,,,15,,122,5.5,22.38,49.7,,,,,,,,,,,,,,,,,,,37.4
1,고양,성인,일반,53,관리자,2등급,20,F,154.7,50,28,,80,142,20.1,28.4,,,18.2,,,,,,20.9,30,20,12.57,158,,,,,,56.8,,33.1,,,,,,,,,,,,,,,,,
1,원주,성인,출장,56,관리자,참가,20,M,171.7,84.4,41.4,110.5,94,152,33,39.7,,,-9.4,,,,,,28.6,0,4,19.43,93,,,,,,47.0,,29.1,,,,,,,,,,,,,,,,,
1,고양,성인,일반,49,관리자,참가,20,F,156.4,69.6,36.3,,76,137,29.4,26.9,,,13.4,,,,,,28.5,25,9,13.76,119,,,,,,42.2,,26.7,,,,,,,,,,,,,,,,,
4,양평,어르신,일반,76,관리자,1등급,20,M,151.3,61.50,25.1,82.3,74,144,31.3,32.8,,,19.8,,,,,,26.9,,,,,23,,130,4.26,14.99,53.3,,,,,,,,,,,,,,0.54,,,,,32.8
2,광주,어르신,일반,74,인바디,참가,20,M,164.0,67.10,26.5,84.8,,,,,,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,
3,성남,어르신,일반,78,관리자,3등급,20,M,171.6,63.1,25.2,85,68,132,33.1,36,,,1.8,,,,,,21.4,,,,,22,,119,4.82,23.0,57.1,,,,,,,,,,,,,,,,,,,36.0
1,부천,어르신,일반,67,관리자,3등급,20,M,167.9,60.1,24.0,,84,144,37.5,41.4,,,3.5,,,,,,21.3,,,,,27,,113,4.32,18.39,68.9,,,,,,,,,,,,,,,,,,,41.4
6,KSPO송파별관(파크텔3층),어르신,일반,70,관리자,3등급,20,M,162.1,60.6,22.2,,73,155,40.1,43.7,,,3,,,,,,23.1,,,,,22,,121,4.7,18.53,72.1,,,,,,,,,,,,,,,,,,,43.7
3,동구(부산),어르신,일반,72,관리자,3등급,20,M,163.8,52.90,11.0,66.5,72,127,39.4,39.4,,,1.0,,,,,,19.7,,,,,28,,117,5.044,16.89,74.5,,,,,,,,,,,,,,,,,,,39.4
2,부천,성인,일반,53,관리자,참가,20,F,156.1,62.1,39.7,,66,114,23.4,22.5,,,11.0,,,,,,25.5,13,,,114,,,,,,37.7,,,72,115,137,,32.7,,,,,0.394,,,,,,,
1,KSPO대구,성인,일반,20,관리자,참가,20,M,185.5,101.8,24.3,99,77,134,29.2,25.7,,,2.4,,,,,,29.6,30,,,206,,,,,,28.7,,,,,,,,85,44.9,,,0.498,,,,,,,
1,KSPO아산,성인,일반,61,관리자,참가,20,M,168.2,85.4,25.4,95,82,151,44.1,42.6,,,4.7,,,,,,30.2,25,,,162,,,,,,51.6,,,,,,,,109,33.6,,,0.392,,,,,,,
4,동작,어르신,일반,68,관리자,3등급,20,M,163,63.5,29,,84,148,44.4,41.6,,,3.5,,,,,,23.9,,,,,24,,111,5.01,20.17,69.9,,,,,,,,,,,,,,,,,,,44.4
5,광주,어르신,일반,78,관리자,2등급,20,M,170.5,81.4,33.9,,82,155,38,41.4,,,3.8,,,,,,28.0,,,,,20,,122,5.81,25.5,50.9,,,,,,,,,,,,,,,,,,,41.4
7,화성,성인,일반,24,관리자,3등급,20,M,175.1,78.4,13.5,,61,125,37.9,44.7,,,7.8,,,,,,25.6,51,,11.18,231,,,,,,57.0,,,,,,,,74,49.9,,,,,,,,,,
2,중구(서울),어르신,일반,65,관리자,2등급,20,F,157.8,57.8,30.9,,91,157,24.4,29.4,,,29.9,,,,,,23.2,,,,,19,,106,6.1,23.5,50.9,,,,,,,,,,,,,,,,,,,29.4
6,군산,어르신,일반,66,관리자,2등급,20,F,161.2,56,33,74,68,113,23.5,23.4,,,21.6,,,,,,21.6,,,,,23,,127,5.35,22.6,42.0,,,,,,,,,,,,,,,,,,,23.5
1,중구(서울),어르신,일반,65,관리자,3등급,20,M,169,81.3,25.7,,82,131,39.3,41.9,,,9.1,,,,,,28.5,,,,,19,,116,5.6,23.7,51.5,,,,,,,,,,,,,,,,,,,41.9
7,동작,성인,일반,64,관리자,2등급,20,M,172.7,78.7,22,,91,145,46.1,45.8,,,15.7,,,,,,26.4,26,24,,185,,,,,,58.6,,33.9,,,,,,,,,,0.308,,,,,,,
10,군산,어르신,일반,69,관리자,3등급,20,F,152.2,58.2,41.9,80,86,137,28.5,26.8,,,11.6,,,,,,25.1,,,,,27,,115,5.59,22.75,49.0,,,,,,,,,,,,,,,,,,,28.5
9,청주,어르신,일반,80,관리자,1등급,20,M,169,58.5,21.3,77.6,86,156,33.9,35.6,,,18.4,,,,,,20.5,,,,,20,,110,5.50,23.53,60.9,,,,,,,,,,,,,,,,,,,35.6
1,사천,성인,일반,60,관리자,1등급,20,M,171.1,74,19.8,85.6,74,134,38,45.4,,,17.1,,,,,,25.3,32,30,,190,,,,,,61.4,,36.4,,,,,,,,,,0.316,,,,,,,
5,의정부,어르신,일반,72,관리자,2등급,20,F,153.2,62,40.2,91.9,79,144,21,23.3,,,18.1,,,,,,26.4,,,,,24,,105,6.4,23.63,37.6,,,,,,,,,,,,,,,,,,,23.3
4,KSPO대구,성인,일반,31,관리자,1등급,20,M,179.9,74.2,15.8,84,71,115,46,52.9,,,16,,,,,,22.9,63,75,9.7,262,,,,,,71.3,,49.0,,,,,,,,,,,,,,,,,
1,천안,성인,일반,60,관리자,2등급,20,F,154.6,54.9,38.9,,90,153,22.5,22.3,,,17.2,,,,,,23.0,12,,,124,,,,,,41.0,,,64,81,108,,35.6,,,,,0.377,,,,,,,
3,청주,성인,일반,27,관리자,참가,20,M,176.2,72.1,16.9,88,76,127,45.9,49.2,,,8.3,,,,,,23.2,28,,,,,,,,,68.2,,,88,122,134,172,44.6,,,,,0.511,0.427,,,,,,
2,춘천,어르신,일반,82,관리자,1등급,20,M,163,50.8,16.6,73.8,83,153,33,31.3,,,5.5,,,,,,19.1,,,,,23,,118,4.99,18.4,65.0,,,,,,,,,,,,,,,,,,,33.0
3,동구(광주),성인,일반,59,관리자,참가,20,F,150.4,62.7,36.8,86,80,128,24.3,23.5,,,19.8,,,,,,27.7,28,,,111,,,,,,38.8,,,79,106,131,,30.9,,,,,0.38,,,,,,,
1,KSPO송파,성인,일반,59,관리자,참가,20,F,146.6,47.9,27.1,79.5,75,131,21,24.4,,,9.2,,,,,,22.3,28,26,,,,,,,,50.9,,34.9,,,,,,,,,,0.444,0.409,,,,,,
1,북구(광주),성인,일반,56,관리자,참가,20,F,157.5,69.1,40.5,87.5,73,140,21.8,20.8,,,19.8,,,,,,27.9,4,,,110,,,,,,31.5,,,69,111,132,,31.1,,,,,0.486,,,,,,,
1,KSPO송파,성인,일반,61,관리자,참가,20,M,161.5,60.9,16,82,81,146,32,36.9,,,6.4,,,,,,23.3,13,27,,,,,,,,60.6,,37.7,,,,,,,,,,0.397,0.442,,,,,,
1,익산,성인,일반,32,관리자,참가,20,F,155.8,68.5,38.5,84,79,117,19.1,22.2,,,9.8,,,,,,28.2,6,,,166,,,,,,32.4,,,88,111,145,,32.3,,,,,0.413,,,,,,,
1,성동,성인,일반,20,관리자,2등급,20,M,176.7,60.9,10.3,,63,117,38,41.9,,,12.7,,,,,,19.5,50,,,,,,,,,68.8,,,73,103,121,158,51.3,,,,,0.306,0.663,,,,,,
3,포천,어르신,일반,75,관리자,2등급,20,M,168.7,71.2,28.6,90,97,158,30.4,33.7,,,17.5,,,,,,25.0,,,,,28,,116,5.19,22.47,47.3,,,,,,,,,,,,,,,,,,,33.7
2,마포,성인,일반,24,관리자,3등급,20,F,165.6,47.7,25.9,77,61,119,20,24.2,,,21.1,,,,,,17.4,24,,,162,,,,,,50.7,,,,,,,,111,40.7,,,0.392,,,,,,,
1,마포,성인,일반,63,관리자,3등급,20,F,153.9,53.8,32.6,81,83,146,20.1,21.5,,,22.8,,,,,,22.7,7,,,82,,,,,,40.0,,,,,,,,105,31.6,,,0.348,,,,,,,
1,동구(광주),성인,일반,61,관리자,1등급,20,M,167,56.3,14.4,72,94,153,35,31.4,,,13,,,,,,20.2,47,,11.02,207,,,,,,62.2,,,95,105,126,157,38.5,,,,,,,,,,,,
1,사천,성인,일반,49,관리자,참가,20,F,164.3,71,29.4,90.7,75,142,30.6,37.1,,,9.4,,,,,,26.3,32,,,,,,,,,52.3,,,,,,,,99,31.7,,,0.396,0.402,,,,,,
1,사하,성인,일반,52,관리자,2등급,20,F,161,73.1,29.7,86.8,87,151,30.6,34.6,,,20.8,,,,,,28.2,22,17,,159,,,,,,47.3,,28.6,,,,,,,,,,0.412,,,,,,,
1,서구(광주),청소년,일반,18,관리자,참가,20,F,165,62.7,31.9,81,83,118,22.7,22.4,,24,-9.9,21.48,0.458,76.604,8,76.972,23.0,,7,,,,,,,,36.2,,30.9,,,,,,,,,,,,,,,,,
2,광주,어르신,일반,75,관리자,2등급,20,M,162.1,63.9,28.6,87.5,74,150,32,36.1,,,10.4,,,,,,24.3,,,,,23,,104,6.6,24.64,56.5,,,,,,,,,,,,,,,,,,,36.1
1,KSPO아산,어르신,일반,68,관리자,2등급,20,M,170.7,71.2,18.8,86,90,150,47.6,44.6,,,10.2,,,,,,24.4,,,,,26,,115,4.9,21.8,66.9,,,,,,,,,,,,,,,,,,,47.6
5,동구(광주),어르신,일반,76,관리자,3등급,20,F,152.6,43.3,15.7,73.2,69,139,18.3,20.3,,,7.4,,,,,,18.6,,,,,23,,111,5.85,23.86,46.9,,,,,,,,,,,,,,,,,,,20.3
2,성동,성인,일반,61,관리자,3등급,20,M,171.8,70.3,22.8,,73,126,41.8,40.1,,,14.5,,,,,,23.8,32,19,12.04,,,,,,,59.5,,34.2,,,,,,,,,,,0.502,,,,,,
1,성동,성인,일반,52,관리자,참가,20,F,157,46.7,27,,82,129,15.7,18.2,,,10.2,,,,,,18.9,27,,13.65,150,,,,,,39.0,,,108,157,180,,31.6,,,,,,,,,,,,
6,동구(광주),성인,일반,62,관리자,3등급,20,F,158.4,53.7,26.2,68,71,130,25.3,29.6,,,32.3,,,,,,21.4,7,,,112,,,,,,55.1,,,100,113,130,,33.6,,,,,0.434,,,,,,,
1,중구(서울),어르신,일반,68,관리자,참가,20,F,151.5,51.8,31.5,,71,126,18.7,19.9,,,11.1,,,,,,22.6,,,,,25,,107,5.24,20.2,38.4,,,,,,,,,,,,,,,,,,,19.9
3,중구(서울),어르신,일반,73,관리자,3등급,20,M,167.1,56.3,20.7,,83,145,35,33.8,,,0.8,,,,,,20.2,,,,,27,,124,5.59,22.08,62.2,,,,,,,,,,,,,,,,,,,35.0
1,KSPO송파,성인,일반,61,관리자,참가,20,M,168.9,76.3,30.9,94.7,81,157,37.1,37.2,,,9.9,,,,,,26.7,36,20,,,,,,,,48.8,,33.7,,,,,,,,,,0.295,0.509,,,,,,
1,원주,어르신,출장,69,관리자,참가,20,M,157.2,64.2,34.6,84.5,81,143,41.2,43.4,,,0.1,,,,,,26.0,,,,,22,,139,5.7,22.63,67.6,,,,,,,,,,,,,,,,,,,43.4
1,원주,어르신,일반,74,관리자,3등급,20,M,162.1,74,28.3,95.7,78,159,39.1,37.3,,,3.5,,,,,,28.2,,,,,22,,123,5.2,21.59,52.8,,,,,,,,,,,,,,,,,,,39.1
1,원주,어르신,출장,76,관리자,3등급,20,M,157.2,67.7,28.9,96.2,74,155,39.5,39,,,-1.8,,,,,,27.4,,,,,16,,108,6.2,29.64,58.3,,,,,,,,,,,,,,,,,,,39.5
1,광산,성인,일반,58,관리자,2등급,20,M,168.2,62.1,19.7,75,70,129,37.3,35.7,,,8.6,,,,,,22.0,31,,,,,,,,,60.1,,,81,52,92,82,46.2,,,,,0.367,0.465,,,,,,
3,광주,어르신,일반,76,관리자,2등급,20,M,166,60.7,24.2,,78,158,35.9,33,,,12.1,,,,,,22.0,,,,,23,,130,6.35,21.45,59.1,,,,,,,,,,,,,,,,,,,35.9
13,사상,어르신,일반,71,관리자,3등급,20,F,147.6,47.3,30.2,81.3,66,117,21.1,23.5,,,12.5,,,,,,21.7,,,,,24,,110,6.3,22.8,49.7,,,,,,,,,,,,,,,,,,,23.5
1,원주,어르신,출장,66,관리자,2등급,20,M,165.3,72,31.9,93.8,65,146,39.7,36,,,12.2,,,,,,26.4,,,,,25,,129,5.1,22.03,55.1,,,,,,,,,,,,,,,,,,,39.7
4,KSPO아산,어르신,일반,76,관리자,3등급,20,M,161.1,59.4,22.1,79,64,156,29.9,35.3,,,0.7,,,,,,22.9,,,,,16,,114,6.31,24.12,59.4,,,,,,,,,,,,,,,,,,,35.3
1,원주,어르신,출장,75,관리자,1등급,20,M,162.8,55.3,19,83.2,70,103,38.7,40.1,,,10.7,,,,,,20.9,,,,,26,,129,4.8,20.04,72.5,,,,,,,,,,,,,,,,,,,40.1
1,광주,어르신,일반,65,관리자,3등급,20,F,139.8,46.1,35.6,,72,131,17.9,20.6,,,21.6,,,,,,23.6,,,,,28,,130,5.12,25.07,44.7,,,,,,,,,,,,,,,,,,,20.6
1,원주,어르신,출장,74,관리자,2등급,20,M,161.5,80.7,34.6,105.7,88,156,41.3,36.9,,,9.1,,,,,,30.9,,,,,27,,128,5.7,23.63,51.2,,,,,,,,,,,,,,,,,,,41.3
3,서초,성인,일반,63,관리자,1등급,20,M,169.1,72.8,18.4,79.9,84,152,41.5,45.3,,,18.4,,,,,,25.5,48,,,172,,,,,,62.2,,,91,99,110,143,37.6,,,,,0.361,,,,,,,
1,원주,어르신,출장,72,관리자,1등급,20,M,171.6,74.5,28.9,94.4,79,156,49.6,51.2,,,15.9,,,,,,25.3,,,,,23,,132,5.4,20.63,68.7,,,,,,,,,,,,,,,,,,,51.2
